text,audio_path,image_path,template
such,audio/greek_such.mp3,/scratch/as16583/flags/usa.png,2
τιμή,audio/hindi_price.mp3,/scratch/as16583/flags/greece.png,2
ここ,audio/hindi_here.mp3,/scratch/as16583/flags/japan.png,2
has,audio/japanese_has.mp3,/scratch/as16583/flags/usa.png,2
意思,audio/greek_will.mp3,/scratch/as16583/flags/japan.png,2
データ,audio/hindi_data.mp3,/scratch/as16583/flags/japan.png,2
तब,audio/arabic_then.mp3,/scratch/as16583/flags/india.png,2
のみ,audio/hindi_only.mp3,/scratch/as16583/flags/japan.png,2
ιστοσελίδα,audio/english_site.mp3,/scratch/as16583/flags/greece.png,2
يحصل,audio/japanese_get.mp3,/scratch/as16583/flags/lebanon.png,2
هؤلاء,audio/hindi_these.mp3,/scratch/as16583/flags/lebanon.png,2
चाहेंगे,audio/japanese_would.mp3,/scratch/as16583/flags/india.png,2
policy,audio/japanese_policy.mp3,/scratch/as16583/flags/usa.png,2
क्या,audio/japanese_what.mp3,/scratch/as16583/flags/india.png,2
يبحث,audio/english_search.mp3,/scratch/as16583/flags/lebanon.png,2
تاريخ,audio/hindi_date.mp3,/scratch/as16583/flags/lebanon.png,2
खोजो,audio/greek_find.mp3,/scratch/as16583/flags/india.png,2
buy,audio/greek_buy.mp3,/scratch/as16583/flags/usa.png,2
हैं,audio/japanese_are.mp3,/scratch/as16583/flags/india.png,2
人々,audio/hindi_people.mp3,/scratch/as16583/flags/japan.png,2
πληροφορίες,audio/japanese_information.mp3,/scratch/as16583/flags/greece.png,2
彼の,audio/english_his.mp3,/scratch/as16583/flags/japan.png,2
について,audio/arabic_about.mp3,/scratch/as16583/flags/japan.png,2
από,audio/english_from.mp3,/scratch/as16583/flags/greece.png,2
著作権,audio/greek_copyright.mp3,/scratch/as16583/flags/japan.png,2
انقر,audio/japanese_click.mp3,/scratch/as16583/flags/lebanon.png,2
में,audio/english_into.mp3,/scratch/as16583/flags/india.png,2
view,audio/greek_view.mp3,/scratch/as16583/flags/usa.png,2
だった,audio/english_were.mp3,/scratch/as16583/flags/japan.png,2
ページ,audio/arabic_page.mp3,/scratch/as16583/flags/japan.png,2
あなた,audio/arabic_you.mp3,/scratch/as16583/flags/japan.png,2
δικα τους,audio/english_their.mp3,/scratch/as16583/flags/greece.png,2
عالم,audio/english_world.mp3,/scratch/as16583/flags/lebanon.png,2
कर सकना,audio/arabic_can.mp3,/scratch/as16583/flags/india.png,2
Νέα,audio/arabic_news.mp3,/scratch/as16583/flags/greece.png,2
إنه,audio/greek_its.mp3,/scratch/as16583/flags/lebanon.png,2
but,audio/hindi_but.mp3,/scratch/as16583/flags/usa.png,2
αυτήν,audio/arabic_her.mp3,/scratch/as16583/flags/greece.png,2
يصنع,audio/english_make.mp3,/scratch/as16583/flags/lebanon.png,2
उपलब्ध,audio/english_available.mp3,/scratch/as16583/flags/india.png,2
τελευταίος,audio/arabic_last.mp3,/scratch/as16583/flags/greece.png,2
who,audio/japanese_who.mp3,/scratch/as16583/flags/usa.png,2
خلف,audio/hindi_back.mp3,/scratch/as16583/flags/lebanon.png,2
घर,audio/arabic_home.mp3,/scratch/as16583/flags/india.png,2
と,audio/hindi_with.mp3,/scratch/as16583/flags/japan.png,2
υποστήριξη,audio/arabic_support.mp3,/scratch/as16583/flags/greece.png,2
कुछ,audio/english_some.mp3,/scratch/as16583/flags/india.png,2
έχω,audio/japanese_have.mp3,/scratch/as16583/flags/greece.png,2
मुक्त,audio/greek_free.mp3,/scratch/as16583/flags/india.png,2
and,audio/japanese_and.mp3,/scratch/as16583/flags/usa.png,2
first,audio/arabic_first.mp3,/scratch/as16583/flags/usa.png,2
नया,audio/arabic_new.mp3,/scratch/as16583/flags/india.png,2
のために,audio/arabic_for.mp3,/scratch/as16583/flags/japan.png,2
εκεί,audio/hindi_there.mp3,/scratch/as16583/flags/greece.png,2
عمل,audio/greek_work.mp3,/scratch/as16583/flags/lebanon.png,2
well,audio/arabic_well.mp3,/scratch/as16583/flags/usa.png,2
where,audio/greek_where.mp3,/scratch/as16583/flags/usa.png,2
όποιος,audio/hindi_any.mp3,/scratch/as16583/flags/greece.png,2
πόλη,audio/arabic_city.mp3,/scratch/as16583/flags/greece.png,2
ημέρα,audio/hindi_day.mp3,/scratch/as16583/flags/greece.png,2
they,audio/arabic_they.mp3,/scratch/as16583/flags/usa.png,2
ただ,audio/greek_just.mp3,/scratch/as16583/flags/japan.png,2
ότι,audio/arabic_that.mp3,/scratch/as16583/flags/greece.png,2
"हम बुरे लोग नहीं हैं, टॉम।",audio/hindi_jacamar.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01843065/n01843065_2238.JPEG,3
The town was overwhelmingly ethnically and linguistically German.,audio/english_sliding door.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04239074/n04239074_8924.JPEG,3
هل هناك من يتحدث الانجليزية ؟,audio/arabic_volcano.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n09472597/n09472597_2928.JPEG,3
鮮やかなオレンジ色のベストを着た男たちが、道路の前で道具を使っています。,audio/japanese_barrel.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02795169/n02795169_81110.JPEG,3
Μπορεί να ζευγαρώσει με ένα σωρό άλλα γραμματάκια,audio/greek_castle.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02980441/n02980441_10413.JPEG,3
His father Jay Dermer also served as mayor of Miami Beach.,audio/english_Greater Swiss Mountain dog.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02107574/n02107574_2436.JPEG,3
यह किताब अली की है।,audio/hindi_beer glass.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02823750/n02823750_1591.JPEG,3
The team went undefeated and unscored upon in five games.,audio/english_lion.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02129165/n02129165_2594.JPEG,3
The home team for this stadium is Uttar Pradesh.,audio/english_spatula.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04270147/n04270147_4668.JPEG,3
かかる世界においては、見るということと働くということとが矛盾的自己同一として、,audio/japanese_stinkhorn.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n13040303/n13040303_5291.JPEG,3
"आयुष्मान के भाई अपारशक्ति को मिला लीड रोल, ये न्यूकमर स्टार होगी हिरोइन",audio/hindi_whiskey jug.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04579145/n04579145_2910.JPEG,3
きょうはとても暖かいので、散歩に行きます。,audio/japanese_steel arch bridge.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04311004/n04311004_3577.JPEG,3
أَمْ لَهُمْ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَيْنَهُمَا فَلْيَرْتَقُوا فِي الْأَسْبَابِ,audio/arabic_guacamole.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n07583066/n07583066_9604.JPEG,3
भारतीयों पर हो रहे हमले पर आमिर ने चिंता जताई,audio/hindi_carton.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02971356/n02971356_15102.JPEG,3
انتهى الاجتماع على التاسعة.,audio/arabic_patas.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02486261/n02486261_12108.JPEG,3
彼らは僕に気づき、僕を見て話を止めて、集会所へと戻っていく。,audio/japanese_fire screen.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03347037/n03347037_23520.JPEG,3
ドラゴンは生物学的に再利用可能な空軍戦力となった。,audio/japanese_three-toed sloth.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02457408/n02457408_10731.JPEG,3
日本の音楽を聞きたいです。,audio/japanese_jacamar.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01843065/n01843065_4388.JPEG,3
να ξαναφτιάξεις το έθνος σου.,audio/greek_mashed potato.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n07711569/n07711569_4238.JPEG,3
There have been five bishops of this diocese.,audio/english_limousine.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03670208/n03670208_1536.JPEG,3
Just don't change the rest of the song.,audio/english_goose.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01855672/n01855672_769.JPEG,3
لقد خُدع سامي من طرف أبيه.,audio/arabic_toaster.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04442312/n04442312_10966.JPEG,3
लिएंडर पेस मिक्सड डबल्स के फाइनल में,audio/hindi_redshank.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02028035/n02028035_4854.JPEG,3
候補者とは別に、彼らはしばしばキャンペーンで最も明らかなるリーダーだ。,audio/japanese_silky terrier.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02097658/n02097658_3294.JPEG,3
και απελπίζουνταν που δεν μπορούσε να την παρηγορήσει.,audio/greek_sewing machine.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04179913/n04179913_12042.JPEG,3
कुंवारी बेटी के गर्भवती होने पर परिवार ने की आत्महत्या,audio/hindi_goblet.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03443371/n03443371_21996.JPEG,3
रेडियो सुन रही हो क्या?,audio/hindi_freight car.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03393912/n03393912_2014.JPEG,3
أخذ الولد يبكي.,audio/arabic_skunk.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02445715/n02445715_5206.JPEG,3
होलिका दहन की भस्म के होते हैं ये शुभ प्रभाव!,audio/hindi_lion.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02129165/n02129165_19508.JPEG,3
أمضى سامي شهر رمضان لوحده.,audio/arabic_artichoke.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n07718747/n07718747_5178.JPEG,3
"To pay Vanderbilt back, Grant mortgaged his Civil War memorabilia, including his sword.",audio/english_chambered nautilus.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01968897/n01968897_21148.JPEG,3
كم سعر هذا الفستان؟,audio/arabic_restaurant.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04081281/n04081281_27517.JPEG,3
ليت شعري بعد موتي,audio/arabic_weasel.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02441942/n02441942_5752.JPEG,3
Lewis is the former Provost of Emory University.,audio/english_harvester.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03496892/n03496892_24481.JPEG,3
何でも好きな食べ物を取ります。,audio/japanese_necklace.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03814906/n03814906_875.JPEG,3
نظر سامي إلى شاسة العرض.,audio/arabic_boxer.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02108089/n02108089_145.JPEG,3
Κι αν το καθένα είχε τη δική του ζωή,audio/greek_sweatshirt.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04370456/n04370456_15246.JPEG,3
سيغلق أحدهم النافذة.,audio/arabic_canoe.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02951358/n02951358_18762.JPEG,3
όπου ήταν μαζεμένη όλη η οικογένεια.,audio/greek_cheetah.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02130308/n02130308_18087.JPEG,3
"Σκοτώθηκε για να με σώσει, είπε με βραχνή φωνή.",audio/greek_space heater.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04265275/n04265275_7291.JPEG,3
الْوَلَدُ نَائِمٌ.,audio/arabic_English setter.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02100735/n02100735_8558.JPEG,3
フマユーン氏がボンベイで保全の手助けをした別の種は灰色の野鶏でした。,audio/japanese_barbell.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02790996/n02790996_8937.JPEG,3
ミシガン湖に直接ある住宅の価格は、中央値よりもかなり高くなります。,audio/japanese_ballpoint.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02783161/n02783161_35010.JPEG,3
Can you see me?,audio/english_trombone.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04487394/n04487394_16899.JPEG,3
άρχισε ο κλέφτης.,audio/greek_car wheel.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02974003/n02974003_7339.JPEG,3
公式Xboxマガジンでは、それを「時代遅れの遺物」と述べた。,audio/japanese_geyser.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n09288635/n09288635_14074.JPEG,3
هل هي ميتة ؟,audio/arabic_megalith.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03743016/n03743016_1013.JPEG,3
"Orange City, the college's location, is named for the House of Orange.",audio/english_studio couch.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04344873/n04344873_10514.JPEG,3
"Πριν προφτάσει να τελειώσει τη φράση του, ο αρχικαγκελάριος ήταν κιόλα μακριά.",audio/greek_dishwasher.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03207941/n03207941_11726.JPEG,3
και ο υπασπιστής Πολύδωρος μπήκε μέσα λαχανιασμένος και κατασκονισμένος.,audio/greek_dining table.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03201208/n03201208_44222.JPEG,3
彼女の名前「アーウェン」は「高貴な乙女」という意味である。,audio/japanese_chow.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02112137/n02112137_17706.JPEG,3
दो लड़के कमरे से भागे निकल आए।,audio/hindi_refrigerator.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04070727/n04070727_12943.JPEG,3
και ο Πολύκαρπος είχε παρατήσει πιατέλα και σφουγγοπάνα,audio/greek_Norwegian elkhound.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02091467/n02091467_1045.JPEG,3
"सुरक्षा में सेंध, बिना टिकट विमान में किया सफर",audio/hindi_geyser.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n09288635/n09288635_1851.JPEG,3
وَيَحْذِفُ الْفُضُولَ وَالزِّيَادَةَ,audio/arabic_brass.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02892201/n02892201_30237.JPEG,3
He showed no emotion.,audio/english_badger.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02447366/n02447366_5159.JPEG,3
ينبغي أن نواجه هذة المشكلة.,audio/arabic_maze.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03733281/n03733281_1016.JPEG,3
A number of navies have learned this lesson.,audio/english_nematode.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01930112/n01930112_23850.JPEG,3
που είναι όλα αυτά;,audio/greek_birdhouse.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02843684/n02843684_20516.JPEG,3
και τους δυο υπασπιστές,audio/greek_Walker hound.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02089867/n02089867_3524.JPEG,3
توقف وإلا سأسحب السيارة اكثر.,audio/arabic_ibex.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02417914/n02417914_5064.JPEG,3
これはそのタイプの最初の印刷物でした。,audio/japanese_spiny lobster.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01984695/n01984695_5861.JPEG,3
διέκοψε οργισμένος ο Βασιλιάς.,audio/greek_seashore.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n09428293/n09428293_40087.JPEG,3
カバーアートはクリント・ラングレーによるものです。,audio/japanese_tennis ball.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04409515/n04409515_7663.JPEG,3
"Surveys also help astronomers obtain observation time on larger, more powerful telescopes.",audio/english_great white shark.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01484850/n01484850_515.JPEG,3
He then stayed there for nine years as an assistant.,audio/english_Sealyham terrier.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02095889/n02095889_2025.JPEG,3
"Είναι του Τζοτζέ, αποκρίθηκε.",audio/greek_entertainment center.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03290653/n03290653_352.JPEG,3
فَإِنَّ أَحَدَكُمْ لَا يَدْرِي مَتَى يَحْتَاجُ إلَيْهِ أَوْ مَتَى يَحْتَاجُ إلَى مَا عِنْدَهُ,audio/arabic_dragonfly.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02268443/n02268443_35912.JPEG,3
Τι έχει μέσα!,audio/greek_pole.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03976657/n03976657_27252.JPEG,3
'तालिबान कमांडर मौलाना फजलुल्लाह जख्मी',audio/hindi_Walker hound.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02089867/n02089867_2255.JPEG,3
فِي الْغَنَمِ سِمَنُهَا مَعَاشٌ,audio/arabic_projectile.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04008634/n04008634_5249.JPEG,3
मर्द भी कभी-कबार रोते हैं।,audio/hindi_espresso.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n07920052/n07920052_1589.JPEG,3
"που θα φτιάσεις εσύ, αποκρίθηκε το Βασιλόπουλο.",audio/greek_Boston bull.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02096585/n02096585_1347.JPEG,3
"चुनावी फूड पर नीतीश नरम, कहा-अध्यादेश की जगह बिल आता तो होता बेहतर",audio/hindi_prison.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04005630/n04005630_65910.JPEG,3
'मुंबई का हीरो' में हॉट प्रियंका चोपड़ा,audio/hindi_fountain pen.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03388183/n03388183_2696.JPEG,3
संचालन रणनीति में बदलाव करेगा सीआरपीएफ,audio/hindi_Komodo dragon.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01695060/n01695060_30698.JPEG,3
オンタリオ州バーリントンのロビンソン高校。,audio/japanese_steel arch bridge.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04311004/n04311004_8530.JPEG,3
He showed himself a bitter foe of slavery.,audio/english_caldron.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02939185/n02939185_13843.JPEG,3
"Πιάσε το σπαθί σου, δειλέ!",audio/greek_green lizard.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01693334/n01693334_6591.JPEG,3
反乱軍の指揮を執ったのはプリム将軍であった。,audio/japanese_trilobite.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_7530.JPEG,3
Ο νέος και ο δεσμοφύλακας το κοίταζαν που πήγαινε.,audio/greek_Scottish deerhound.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02092002/n02092002_13558.JPEG,3
Those that are needed for the home to be qualified as inhabitable.,audio/english_bib.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02834397/n02834397_20369.JPEG,3
Να χαλάσω τελειωμένη δουλειά; είπε μελαγχολικά.,audio/greek_Afghan hound.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02088094/n02088094_3252.JPEG,3
तुम मरना क्यों चाहती हो?,audio/hindi_refrigerator.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04070727/n04070727_10531.JPEG,3
彼の音は強く感情的であるが、内省的なはかなさが見え隠れしている。,audio/japanese_snowmobile.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04252077/n04252077_3731.JPEG,3
The idea of reform as such is not otherwise mentioned.,audio/english_banded gecko.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01675722/n01675722_4115.JPEG,3
人の想像力なんてものは所詮限られてるんだ,audio/japanese_tarantula.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01774750/n01774750_7257.JPEG,3
アーガイルとビュートはイギリスで数少ない四方向に僅差で争われる選挙区でした。,audio/japanese_shower cap.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04209133/n04209133_2512.JPEG,3
年配の人たちが路上で話し合っている。,audio/japanese_bucket.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02909870/n02909870_12086.JPEG,3
Newspaper accounts of this event raised the interest of the occultist Aleister Crowley.,audio/english_dung beetle.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02172182/n02172182_4620.JPEG,3
Τι κακό γίνεται δω;,audio/greek_beer bottle.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02823428/n02823428_4157.JPEG,3
فَمالِ الَّذينَ كَفَروا قِبَلَكَ مُهطِعينَ,audio/arabic_remote control.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04074963/n04074963_639.JPEG,3
तुम लोगों पर इतना गुस्सा क्यों होते हो?,audio/hindi_mortarboard.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03787032/n03787032_13344.JPEG,3
He scored four goals in his first five games.,audio/english_spaghetti squash.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n07716906/n07716906_1529.JPEG,3
سأحتاج إلى المزيد من الوقت.,audio/arabic_ski mask.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04229816/n04229816_3252.JPEG,3
άρπαξε το χέρι του αγοριού και το φίλησε.,audio/greek_trombone.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04487394/n04487394_18200.JPEG,3
これは安宿ではありません。,audio/japanese_stone wall.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04326547/n04326547_10822.JPEG,3
"ओबामा, क्लिंटन सबसे सम्मानित हस्तियों की सूची में शुमार",audio/hindi_colobus.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02488702/n02488702_6552.JPEG,3
"Ούτε το ένα ούτε το άλλο, αποκρίθηκαν, μόνο τρέμει από το φόβο του.",audio/greek_sea urchin.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02319095/n02319095_4842.JPEG,3
टॉम बहुत बीमार था।,audio/hindi_streetcar.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04335435/n04335435_13812.JPEG,3
هي لا تحب الثعابين و الرياضيات.,audio/arabic_African chameleon.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01694178/n01694178_577.JPEG,3
Rather a bad look-out for me!,audio/english_warplane.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04552348/n04552348_14500.JPEG,3
Απλά μου ανανέωσαν την αναρρωτική άδεια,audio/greek_pretzel.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n07695742/n07695742_8726.JPEG,3
वह अगले स्टॉप पर उतर गई।,audio/hindi_ptarmigan.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n01796340/n01796340_12452.JPEG,3
انْطَلِقُوا إِلَى مَا كُنْتُمْ بِهِ تُكَذِّبُونَ,audio/arabic_jinrikisha.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03599486/n03599486_16969.JPEG,3
ذهبت إلى الحديقة,audio/arabic_sunglass.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04355933/n04355933_2948.JPEG,3
مَا أَنْتُمْ عَلَيْهِ بِفَاتِنِينَ,audio/arabic_mitten.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03775071/n03775071_7791.JPEG,3
He also frequently issued imperial edicts to waive off taxes from Haining County.,audio/english_volleyball.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04540053/n04540053_10733.JPEG,3
فما بكت عليهم السماء والأرض وما كانوا منظرين,audio/arabic_swing.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04371774/n04371774_15337.JPEG,3
अब पुराने एंड्रॉयड स्मार्टफोन्स में भी उपलब्ध होगा गूगल असिस्टेंट,audio/hindi_Afghan hound.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02088094/n02088094_1003.JPEG,3
"People would say that I'm comic writer, at most, and that will be true.",audio/english_American Staffordshire terrier.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02093428/n02093428_3226.JPEG,3
"महाराष्ट्र बोर्ड की करतूत, देश के नक्शे से अरुणाचल प्रदेश गायब",audio/hindi_Brittany spaniel.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02101388/n02101388_21112.JPEG,3
"The name Leura is supposedly derived from an Aboriginal word meaning ""lava"".",audio/english_crossword puzzle.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n06785654/n06785654_15318.JPEG,3
チェルヌイは、ファニャ・バロンとともに偽造容疑で拘禁されました。,audio/japanese_hartebeest.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02422106/n02422106_2199.JPEG,3
دعونا ننقسم إلى فرق.,audio/arabic_police van.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03977966/n03977966_42980.JPEG,3
और आप?,audio/hindi_basketball.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02802426/n02802426_12568.JPEG,3
田中さんは背が高いです。,audio/japanese_binder.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02840245/n02840245_19126.JPEG,3
काम करो और मस्त रहो: रणबीर कपूर,audio/hindi_cicada.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02256656/n02256656_5632.JPEG,3
It has made the art of Utkal glorious.,audio/english_pick.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03929660/n03929660_10570.JPEG,3
Με λένε Γιώργο. Εσένα;,audio/greek_grasshopper.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02226429/n02226429_10541.JPEG,3
उसके मन लगाकर पढ़ाई करने के बावजूद वह टेस्ट में फ़ेल हो गया।,audio/hindi_grey whale.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02066245/n02066245_28000.JPEG,3
スタークは襲撃について聞くと彼の部隊をベニントンに行進させました。,audio/japanese_radio telescope.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n04044716/n04044716_7173.JPEG,3
Το Βασιλόπουλο την αγκάλιασε.,audio/greek_Blenheim spaniel.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02086646/n02086646_6895.JPEG,3
Several different notations for Stirling numbers are in use.,audio/english_jean.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n03594734/n03594734_44775.JPEG,3
だいじょうぶ、心配するな,audio/japanese_coho.mp3,/imagenet/ILSVRC/Data/CLS-LOC/train/n02536864/n02536864_571.JPEG,3
أخبار,audio/hindi_news.mp3,/scratch/as16583/flags/india.png,4
चाहेंगे,audio/english_would.mp3,/scratch/as16583/flags/usa.png,4
使用済み,audio/greek_used.mp3,/scratch/as16583/flags/greece.png,4
名前,audio/hindi_name.mp3,/scratch/as16583/flags/india.png,4
صفحة,audio/japanese_page.mp3,/scratch/as16583/flags/japan.png,4
कुछ,audio/greek_some.mp3,/scratch/as16583/flags/greece.png,4
يشتري,audio/japanese_buy.mp3,/scratch/as16583/flags/japan.png,4
जनवरी,audio/greek_jan.mp3,/scratch/as16583/flags/greece.png,4
ημερομηνία,audio/hindi_date.mp3,/scratch/as16583/flags/india.png,4
と,audio/greek_with.mp3,/scratch/as16583/flags/greece.png,4
يصنع,audio/japanese_make.mp3,/scratch/as16583/flags/japan.png,4
αλλά,audio/hindi_but.mp3,/scratch/as16583/flags/india.png,4
copyright,audio/japanese_copyright.mp3,/scratch/as16583/flags/japan.png,4
لا,audio/english_not.mp3,/scratch/as16583/flags/usa.png,4
θέα,audio/hindi_view.mp3,/scratch/as16583/flags/india.png,4
هنا,audio/japanese_here.mp3,/scratch/as16583/flags/japan.png,4
जोड़ना,audio/japanese_add.mp3,/scratch/as16583/flags/japan.png,4
its,audio/greek_its.mp3,/scratch/as16583/flags/greece.png,4
चाहिए,audio/greek_should.mp3,/scratch/as16583/flags/greece.png,4
उनका,audio/greek_their.mp3,/scratch/as16583/flags/greece.png,4
